
 heat flux (elem, integ.pnt.,qx,qy,qz) for set EALL and time  0.1000000E+01

        32   2  2.679320E+03  3.099231E+03 -6.772355E+02
        32   3  2.380338E+03  2.800249E+03 -6.030345E+02
        32   4  2.679320E+03  2.800249E+03 -6.443740E+02
        32   5  2.407250E+03  3.146521E+03 -6.299460E+02
        32   6  2.712182E+03  3.146521E+03 -6.772355E+02
        32   7  2.407250E+03  2.841589E+03 -6.030345E+02
        32   8  2.712182E+03  2.841589E+03 -6.443740E+02
        33   1  2.997954E+03  5.393204E+03 -7.280564E+02
        33   2  3.569497E+03  5.393204E+03 -8.196120E+02
        33   3  2.997954E+03  4.821661E+03 -6.882880E+02
        33   4  3.569497E+03  4.821661E+03 -7.669236E+02
        33   5  3.037723E+03  5.484759E+03 -7.280564E+02
        33   6  3.622186E+03  5.484759E+03 -8.196120E+02
        33   7  3.037723E+03  4.900296E+03 -6.882880E+02
        33   8  3.622186E+03  4.900296E+03 -7.669236E+02
        34   1  4.137358E+03  8.051923E+03 -9.101529E+02
        34   2  5.117240E+03  8.051923E+03 -1.065959E+03
        34   3  4.137358E+03  7.072041E+03 -8.436506E+02
        34   4  5.117240E+03  7.072041E+03 -9.746371E+02
        34   5  4.203860E+03  8.207729E+03 -9.101529E+02
        34   6  5.208562E+03  8.207729E+03 -1.065959E+03
        34   7  4.203860E+03  7.203027E+03 -8.436506E+02
        34   8  5.208562E+03  7.203027E+03 -9.746371E+02
        35   1  6.075165E+03  1.124270E+04 -1.222650E+03
        35   2  7.712385E+03  1.124270E+04 -1.494930E+03
        35   3  6.075165E+03  9.605480E+03 -1.099780E+03
        35   4  7.712385E+03  9.605480E+03 -1.310690E+03
        35   5  6.198035E+03  1.151498E+04 -1.222650E+03
        35   6  7.896625E+03  1.151498E+04 -1.494930E+03
        35   7  6.198035E+03  9.816390E+03 -1.099780E+03
        35   8  7.896625E+03  9.816390E+03 -1.310690E+03
        36   1  9.314030E+03  1.508565E+04 -1.747349E+03
        36   2  1.205259E+04  1.508565E+04 -2.164691E+03
        36   3  9.314030E+03  1.234709E+04 -1.511899E+03
        36   4  1.205259E+04  1.234709E+04 -1.850701E+03
        36   5  9.549481E+03  1.550299E+04 -1.747349E+03
        36   6  1.236658E+04  1.550299E+04 -2.164691E+03
        36   7  9.549481E+03  1.268589E+04 -1.511899E+03
        36   8  1.236658E+04  1.268589E+04 -1.850701E+03
        37   1  1.472451E+04  1.928578E+04 -2.670105E+03
        37   2  1.928578E+04  1.928578E+04 -3.633579E+03
        37   3  1.472451E+04  1.472451E+04 -2.161041E+03
        37   4  1.928578E+04  1.472451E+04 -2.670105E+03
        37   5  1.523357E+04  2.024925E+04 -2.670105E+03
        37   6  2.024925E+04  2.024925E+04 -3.633579E+03
        37   7  1.523357E+04  1.523357E+04 -2.161041E+03
        37   8  2.024925E+04  1.523357E+04 -2.670105E+03
        38   1  2.316890E+04  2.118405E+04 -4.115047E+03
        38   2  2.921652E+04  2.118405E+04 -4.466969E+03
        38   3  2.316890E+04  1.513643E+04 -3.053321E+03
        38   4  2.921652E+04  1.513643E+04 -3.591223E+03
        38   5  2.423063E+04  2.153597E+04 -4.115047E+03
        38   6  3.009227E+04  2.153597E+04 -4.466969E+03
        38   7  2.423063E+04  1.567433E+04 -3.053321E+03
        38   8  3.009227E+04  1.567433E+04 -3.591223E+03
        39   1  3.336428E+04  1.715377E+04 -5.550538E+03
        39   2  3.864853E+04  1.715377E+04 -8.158982E+03
        39   3  3.336428E+04  1.186952E+04 -4.045828E+03
        39   4  3.864853E+04  1.186952E+04 -4.749932E+03
        39   5  3.486899E+04  1.976221E+04 -5.550538E+03
        39   6  4.205758E+04  1.976221E+04 -8.158982E+03
        39   7  3.486899E+04  1.257362E+04 -4.045828E+03
        39   8  4.205758E+04  1.257362E+04 -4.749932E+03
        40   1  4.173257E+04  7.796911E+03 -8.077461E+03
        40   2  4.487408E+04  7.796911E+03 -5.246299E+03
        40   3  4.173257E+04  4.655401E+03 -4.933301E+03
        40   4  4.487408E+04  4.655401E+03 -4.730169E+03
        40   5  4.487674E+04  4.965749E+03 -8.077461E+03
        40   6  4.539022E+04  4.965749E+03 -5.246299E+03
        40   7  4.487674E+04  4.452269E+03 -4.933301E+03
        40   8  4.539022E+04  4.452269E+03 -4.730169E+03
        41   1  2.302897E+03  8.501056E+02 -5.530051E+02
        41   2  2.395155E+03  8.501056E+02 -5.649819E+02
        41   3  2.302897E+03  7.578476E+02 -5.296481E+02
        41   4  2.395155E+03  7.578476E+02 -5.397549E+02
        41   5  2.326255E+03  8.620824E+02 -5.530051E+02
        41   6  2.420383E+03  8.620824E+02 -5.649819E+02
        41   7  2.326255E+03  7.679544E+02 -5.296481E+02
        41   8  2.420383E+03  7.679544E+02 -5.397549E+02
        42   1  2.536243E+03  2.583495E+03 -5.829711E+02
        42   2  2.829444E+03  2.583495E+03 -6.201416E+02
        42   3  2.536243E+03  2.290294E+03 -5.550684E+02
        42   4  2.829444E+03  2.290294E+03 -5.867989E+02
        42   5  2.564146E+03  2.620666E+03 -5.829711E+02
        42   6  2.862787E+03  2.620666E+03 -6.201416E+02
        42   7  2.564146E+03  2.322025E+03 -5.550684E+02
        42   8  2.862787E+03  2.322025E+03 -5.867989E+02
        43   1  3.135865E+03  4.413360E+03 -6.592499E+02
        43   2  3.679820E+03  4.413360E+03 -7.289252E+02
        43   3  3.135865E+03  3.869405E+03 -6.196848E+02
        43   4  3.679820E+03  3.869405E+03 -6.778001E+02
        43   5  3.175430E+03  4.483035E+03 -6.592499E+02
        43   6  3.730945E+03  4.483035E+03 -7.289252E+02
        43   7  3.175430E+03  3.927520E+03 -6.196848E+02
        43   8  3.730945E+03  3.927520E+03 -6.778001E+02
        44   1  4.203939E+03  6.388362E+03 -7.960637E+02
        44   2  5.091903E+03  6.388362E+03 -9.098140E+02
        44   3  4.203939E+03  5.500398E+03 -7.325560E+02
        44   4  5.091903E+03  5.500398E+03 -8.240363E+02
        44   5  4.267447E+03  6.502112E+03 -7.960637E+02
        44   6  5.177681E+03  6.502112E+03 -9.098140E+02
        44   7  4.267447E+03  5.591878E+03 -7.325560E+02
